la_position,pend_velocity,pend_position,cmd_volts,elapsed
3.28722,445.5,-54.72,0.506836,40
3.21384,337.5,-41.22,0.505859,40
3.13692,244.615385,-31.68,0.813477,39
2.97504,193.170732,-23.76,1.737305,41
2.64234,157.5,-17.46,4.912109,40
2.16828,144,-11.7,5.008789,40
1.68768,121.5,-6.84,5.009766,40
1.23162,101.538462,-2.88,4.026367,39
0.75084,72,0,1.658203,40
0.43356,54,2.16,-0.048828,40
0.52746,-54,0,-1.317383,40
0.66678,-49.5,-1.98,0.045898,40
0.59862,-9,-2.34,1.008789,40
0.4143,18,-1.62,1.414062,40
0.21288,22.5,-0.72,0.964844,40
0.11508,0,-0.72,0.089844,40
0.11184,-31.5,-1.98,0.125977,40
0.05334,-27,-3.06,1.066406,40
-0.15876,4.5,-2.88,1.855469,40
-0.46218,21.95122,-1.98,1.729492,41
-0.7119,13.5,-1.44,1.173828,40
-0.87606,-13.5,-1.98,0.856445,40
-1.02612,-31.5,-3.24,1.205078,40
-1.26024,-18,-3.96,1.96875,40
-1.6116,4.5,-3.78,2.395508,40
-2.00142,9,-3.42,2.268555,40
-2.36172,0,-3.42,2.046875,40
-2.69634,-22.5,-4.32,2.058594,40
-3.06114,-27,-5.4,2.613281,40
-3.51816,-18,-6.12,3.269531,40
-3.71592,-175.384615,-20.16,-0.491211,39
-3.64578,-228.292683,-29.52,-0.491211,41
-3.57894,-286.153846,-40.68,-0.490234,39
-3.5076,-364.5,-55.26,-0.490234,40
-3.4377,-468,-73.98,-0.491211,40
-3.37032,-594,-97.74,-0.491211,40
-3.3039,-698.04878,-126.36,-0.490234,41
-3.24954,-812.307692,-158.04,-0.491211,39
-3.19416,-859.5,-180,-0.492187,40
-3.13278,-828,-180,-0.493164,40
-3.06276,-738,104.94,-0.492187,40
-3.03054,-614.634146,79.74,0.260742,41
-3.0447,-484.615385,60.84,-0.5625,39
-2.88126,-377.560976,45.36,-2.112305,41
-2.47902,-319.5,32.58,-3.381836,40
-1.99044,-270,21.78,-4.40918,40
-1.503,-211.5,13.32,-4.99707,40
-1.01346,-180,6.12,-4.995117,40
-0.52674,-153,0,-3.541016,40
-0.08778,-139.5,-5.58,0.116211,40
-0.24654,-27,-6.66,3.455078,40
-0.72,27,-5.58,4.025391,40
-1.21014,27,-4.5,3.338867,40
-1.70214,22.5,-3.6,2.688477,40
-2.19222,4.5,-3.42,2.152344,40
-2.61744,-13.846154,-3.96,2.051758,39
-2.96988,-43.902439,-5.76,2.391602,41
-3.3648,-36.923077,-7.2,3.441406,39
-3.76134,-40.5,-8.82,-0.493164,40
-3.6786,-157.5,-15.12,-0.490234,40
-3.60858,-193.5,-22.86,-0.491211,40
-3.53808,-245.853659,-32.94,-0.491211,41
-3.46944,-309.230769,-45,-0.490234,39
-3.399,-391.5,-60.66,-0.492187,40
-3.33,-504,-80.82,-0.491211,40
-3.26502,-625.5,-105.84,-0.492187,40
-3.20478,-728.780488,-135.72,-0.490234,41
-3.14718,-826.153846,-167.94,-0.492187,39
-3.08736,-859.5,-180,-0.492187,40
-3.10398,-816.585366,-180,1.228516,41
-3.23124,-733.5,94.86,-0.356445,40
-3.15816,-594,71.1,-0.492187,40
-3.08718,-472.5,52.2,-0.490234,40
-2.93196,-383.076923,37.26,-2.84082,39
-2.45142,-355.609756,22.68,-4.024414,41
-1.962,-301.5,10.62,-4.994141,40
-1.46898,-279,-0.54,-4.994141,40
-1.0404,-256.5,-10.8,0.397461,40
-1.23306,-147.692308,-16.56,5.006836,39
-1.71954,-122.926829,-21.6,5.007812,41
-2.19198,-147.692308,-27.36,5.008789,39
-2.6931,-210.731707,-36,5.010742,41
-3.17988,-286.153846,-47.16,5.006836,39
-3.64704,-386.341463,-63,-0.494141,41
-3.60432,-549.230769,-84.42,-0.491211,39
-3.52878,-652.5,-110.52,-0.490234,40
-3.4662,-785.853659,-142.74,-0.491211,41
-3.40932,-863.076923,-176.4,-0.491211,39
-3.3492,-873,-180,-0.492187,40
-3.2835,-805.5,-180,-0.493164,40
-3.21528,-688.5,88.92,-0.491211,40
-3.14268,-561.95122,65.88,-0.492187,41
-3.07326,-438.461538,48.78,-0.492187,39
-2.89314,-355.609756,34.2,-3.109375,41
-2.43072,-327.692308,21.42,-4.266602,39
-1.92786,-280.97561,9.9,-4.996094,41
-1.43742,-256.5,-0.36,-4.993164,40
-0.9981,-238.5,-9.9,0.251953,40
-1.17792,-126,-14.94,5.010742,40
-1.6557,-90,-18.54,5.007812,40
-2.15202,-117,-23.22,5.006836,40
-2.63868,-171,-30.06,5.008789,40
-3.13584,-234,-39.42,5.008789,40
-3.59562,-319.5,-52.2,-0.355469,40
-3.5637,-490.5,-71.82,-0.491211,40
-3.4947,-572.307692,-94.14,-0.489258,39
-3.42966,-720,-123.66,-0.492187,41
-3.37158,-826.153846,-155.88,-0.490234,39
-3.31374,-877.5,-180,-0.491211,40
-3.25278,-859.5,-180,-0.490234,40
-3.18618,-769.5,103.86,-0.491211,40
-3.11358,-636.585366,77.76,-0.492187,41
-3.04416,-512.307692,57.78,-0.491211,39
-2.88816,-405,41.58,-2.379883,40
-2.45058,-364.5,27,-3.686523,40
-1.96188,-310.5,14.58,-4.813477,40
-1.45932,-267.804878,3.6,-4.998047,41
-0.97344,-252,-6.48,-1.958984,40
-0.81702,-193.5,-14.22,4.197266,40
-1.27956,-90,-17.82,5.009766,40
-1.7661,-110.769231,-22.14,5.010742,39
-2.26326,-158.04878,-28.62,5.007812,41
-2.75856,-216,-37.26,5.009766,40
-3.25626,-292.5,-48.96,5.008789,40
-3.72102,-391.5,-64.62,-0.492187,40
-3.687,-549,-86.58,-0.491211,40
-3.61416,-657,-112.86,-0.489258,40
-3.55452,-783,-144.18,-0.492187,40
-3.4965,-859.5,-178.56,-0.492187,40
-3.43668,-864,-180,-0.493164,40
-3.37326,-784.615385,-180,-0.491211,39
-3.30066,-684.878049,88.2,-0.492187,41
-3.2331,-558.461538,66.42,-0.489258,39
-3.16446,-436.5,48.96,-0.492187,40
-3.09462,-342,35.28,-0.493164,40
-2.9004,-280.97561,23.76,-3.638672,41
-2.43744,-267.692308,13.32,-4.996094,39
-1.94466,-247.5,3.42,-4.996094,40
-1.45896,-229.5,-5.76,-1.871094,40
-1.31784,-171,-12.6,3.699219,40
-1.79604,-61.463415,-15.12,5.009766,41
-2.27904,-78.461538,-18.18,5.007812,39
-2.7822,-109.756098,-22.68,5.007812,41
-3.28056,-166.5,-29.34,5.008789,40
-3.74448,-234,-38.7,-0.492187,40
-3.70764,-396,-54.54,-0.491211,40
-3.6354,-490.5,-74.16,-0.493164,40
-3.5688,-612,-98.64,-0.493164,40
-3.5037,-738,-128.16,-0.491211,40
-3.4458,-841.5,-161.82,-0.490234,40
-3.38838,-882,-180,-0.490234,40
-3.3249,-841.5,-180,-0.493164,40
-3.25728,-742.5,99.54,-0.492187,40
-3.18774,-621,74.7,-0.490234,40
-3.11682,-486,55.26,-0.490234,40
-3.05016,-378.461538,40.5,-0.493164,39
-2.86626,-315,27.9,-3.777344,40
-2.38764,-306,15.66,-4.765625,40
-1.89708,-270,4.86,-4.998047,40
-1.40724,-252,-5.22,-2.712891,40
-1.16172,-211.5,-13.68,3.381836,40
-1.6134,-85.5,-17.1,5.010742,40
-2.10504,-108,-21.42,5.009766,40
-2.598,-144,-27.18,5.007812,40
-3.09336,-207,-35.46,5.009766,40
-3.60018,-285.365854,-47.16,4.671875,41
-3.65814,-805.5,-180,-0.491211,40
-3.58908,-693,88.56,-0.490234,40
-3.51684,-562.5,66.06,-0.492187,40
-3.44628,-436.5,48.6,-0.491211,40
-3.37668,-337.5,35.1,-0.491211,40
-3.30774,-261,24.66,-0.493164,40
-3.24564,-198,16.74,-0.492187,40
-3.17844,-144,10.98,-0.491211,40
-3.11274,-120,6.3,-0.492187,39
-3.04788,-92.195122,2.52,-0.490234,41
-2.943,-64.615385,0,-1.44043,39
-2.78856,-99,-3.96,0.050781,40
-2.93094,-45,-5.76,2.347656,40
-3.36438,4.5,-5.58,3.44043,40
-3.74874,-4.390244,-5.76,-0.491211,41
-3.6555,-115.384615,-10.26,-0.489258,39
-3.58962,-135,-15.66,-0.491211,40
-3.51882,-180,-22.86,-0.491211,40
-3.45084,-220.5,-31.68,-0.493164,40
-3.3777,-272.195122,-42.84,-0.493164,41
-3.31134,-364.615385,-57.06,-0.491211,39
-3.24276,-469.756098,-76.32,-0.489258,41
-3.1773,-594,-100.08,-0.493164,40
-3.1131,-697.5,-127.98,-0.491211,40
-3.05358,-819,-160.74,-0.489258,40
-3.06258,-872.307692,-180,0.998047,39
-3.23136,-864.878049,-180,1.170898,41
-3.33738,-760.5,99.36,-0.490234,40
-3.25026,-625.5,74.34,-0.491211,40
-3.1821,-499.5,54.36,-0.491211,40
-3.11214,-391.5,38.7,-0.490234,40
-3.04158,-315,26.1,-0.491211,40
-2.8509,-265.5,15.48,-4.902344,40
-2.3925,-276.923077,4.68,-4.995117,39
-1.89258,-276.585366,-6.66,-2.603516,41
-1.6824,-240,-16.02,4.34375,39
-2.13618,-130.5,-21.24,5.009766,40
-2.63226,-153,-27.36,5.008789,40
-3.12156,-202.5,-35.46,5.007812,40
-3.63078,-280.97561,-46.98,1.307617,41
-3.8559,-415.384615,-63.18,-0.490234,39
-3.75594,-553.5,-85.32,-0.493164,40
-3.69048,-684,-112.68,-0.493164,40
-3.63108,-796.5,-144.54,-0.491211,40
-3.57318,-873.658537,-180,-0.491211,41
-3.51258,-877.5,-180,-0.492187,40
-3.44664,-803.076923,-180,-0.490234,39
-3.37308,-676.097561,85.5,-0.490234,41
-3.30162,-544.5,63.72,-0.491211,40
-3.23376,-423,46.8,-0.491211,40
-3.16602,-333,33.48,-0.490234,40
-3.09642,-261,23.04,-0.490234,40
-2.92566,-220.5,14.22,-3.439453,40
-2.4462,-243,4.5,-4.99707,40
-1.95966,-229.5,-4.68,-2.518555,40
-1.71096,-193.5,-12.42,3,40
-2.15736,-72,-15.3,5.007812,40
-2.6535,-81,-18.54,5.010742,40
-3.11862,-110.769231,-22.86,5.007812,39
-3.58326,-166.829268,-29.7,-0.444336,41
-3.53622,-327.692308,-42.48,-0.489258,39
-3.45738,-427.5,-59.58,-0.492187,40
-3.39102,-531,-80.82,-0.492187,40
-3.32298,-634.5,-106.2,-0.491211,40
-3.26088,-772.682927,-137.88,-0.490234,41
-3.20712,-853.846154,-171.18,-0.491211,39
-3.14976,-864,-180,-0.490234,40
-3.08436,-810,-180,-0.491211,40
-3.1041,-706.5,93.6,1.463867,40
-3.27654,-579.512195,69.84,-0.212891,41
-3.21942,-463.5,51.3,-0.490234,40
-3.15024,-364.5,36.72,-0.491211,40
-3.08274,-304.615385,24.84,-0.491211,39
-2.86974,-267.804878,13.86,-4.996094,41
-2.397,-274.5,2.88,-4.996094,40
-1.90368,-261,-7.56,-1.522461,40
-1.818,-198,-15.48,4.905273,40
-2.2821,-117,-20.16,5.007812,40
-2.7798,-144,-25.92,5.007812,40
-3.27786,-180,-33.12,5.005859,40
-3.73416,-265.5,-43.74,-0.490234,40
-3.70242,-427.5,-60.84,-0.491211,40
-3.62556,-535.5,-82.26,-0.492187,40
-3.56358,-660,-108,-0.492187,39
-3.49668,-777.073171,-139.86,-0.492187,41
-3.44058,-872.307692,-173.88,-0.491211,39
-3.38292,-877.5,-180,-0.490234,40
-3.31818,-810,-180,-0.492187,40
-3.24912,-702,90.54,-0.491211,40
-3.1776,-566.341463,67.32,-0.491211,41
-3.10836,-438.461538,50.22,-0.490234,39
-3.03846,-342,36.54,-0.490234,40
-2.84796,-288,25.02,-4.09668,40
-2.37576,-279,13.86,-4.995117,40
-1.87062,-241.463415,3.96,-4.99707,41
-1.38222,-229.5,-5.22,-2.195312,40
-1.20678,-171,-12.06,3.352539,40
-1.67562,-54,-14.22,5.008789,40
-2.16084,-72,-17.1,5.008789,40
-2.65914,-103.5,-21.24,5.008789,40
-3.1479,-148.5,-27.18,5.008789,40
-3.6135,-211.5,-35.64,-0.493164,40
-3.57672,-373.5,-50.58,-0.491211,40
-3.50154,-463.5,-69.12,-0.491211,40
-3.43326,-580.5,-92.34,-0.492187,40
-3.36678,-702,-120.42,-0.493164,40
-3.30708,-819,-153.18,-0.492187,40
-3.25104,-877.5,-180,-0.491211,40
-3.1938,-835.384615,-180,-0.491211,39
-3.12558,-774,108.18,-0.493164,40
-3.05442,-652.5,82.08,-0.457031,40
-2.99064,-522,61.2,-0.413086,40
-2.8506,-418.5,44.46,-2.087891,40
-2.44644,-360,30.06,-3.460937,40
-1.95708,-310.5,17.64,-4.586914,40
-1.46754,-265.5,7.02,-4.993164,40
-0.981,-238.5,-2.52,-4.017578,40
-0.60384,-216,-11.16,1.618164,40
-0.94758,-83.414634,-14.58,5.009766,41
-1.42974,-83.076923,-17.82,5.009766,39
-1.92864,-109.756098,-22.32,5.007812,41
-2.42406,-153,-28.44,5.009766,40
-2.91492,-216,-37.08,5.008789,40
-3.4113,-292.5,-48.78,5.006836,40
-3.69654,-783,-144.18,-0.492187,40
-3.63924,-859.5,-178.56,-0.491211,40
-3.57972,-868.5,-180,-0.491211,40
-3.51276,-801,-180,-0.489258,40
-3.44118,-684,87.3,-0.490234,40
-3.36906,-553.5,65.16,-0.492187,40
-3.30294,-424.615385,48.6,-0.492187,39
-3.23478,-338.04878,34.74,-0.490234,41
-3.16872,-263.076923,24.48,-0.492187,39
-3.105,-198,16.56,-0.492187,40
-3.00396,-162,10.08,-1.242187,40
-2.6988,-175.5,3.06,-4.996094,40
-2.20044,-201.95122,-5.22,-1.702148,41
-2.05794,-147.692308,-10.98,3.314453,39
-2.52672,-36,-12.42,5.009766,40
-3.01746,-40.5,-14.04,5.008789,40
-3.5112,-63,-16.56,5.006836,40
-3.69798,-522,-82.8,-0.492187,40
-3.63198,-639,-108.36,-0.490234,40
-3.57354,-756.923077,-137.88,-0.491211,39
-3.5151,-842.926829,-172.44,-0.491211,41
-3.45636,-855,-180,-0.492187,40
-3.39018,-801,-180,-0.491211,40
-3.31998,-697.5,93.42,-0.491211,40
-3.25038,-562.5,70.92,-0.492187,40
-3.18228,-441,53.28,-0.493164,40
-3.1128,-337.5,39.78,-0.490234,40
-3.04956,-249.230769,30.06,-0.492187,39
-2.84616,-197.560976,21.96,-4.600586,41
-2.38146,-193.846154,14.4,-4.99707,39
-1.88928,-166.5,7.74,-4.99707,40
-1.4043,-139.5,2.16,-4.514648,40
-0.91656,-130.5,-3.06,-1.19043,40
-0.8226,-52.682927,-5.22,1.81543,41
-1.21422,50.769231,-3.24,3.104492,39
-1.67094,63,-0.72,1.912109,40
-1.90392,18,0,0.387695,40
-1.92,0,0,-0.008789,40
-1.92,-43.902439,-1.8,0.005859,41
-1.96248,-36,-3.24,0.879883,40
-2.16216,0,-3.24,1.977539,39
-2.50062,26.341463,-2.16,1.952148,41
-2.78616,13.5,-1.62,1.28125,40
-2.96526,-22.5,-2.52,0.963867,40
-3.14538,-36,-3.96,1.53125,40
-3.29448,-36.923077,-5.4,-0.491211,39
-3.20232,-96.585366,-9.36,-0.489258,41
-3.13692,-108,-13.68,-0.490234,40
-3.06756,-144,-19.44,-0.490234,40
-3.20394,-153,-25.56,5.008789,40
-3.64374,-143.076923,-31.14,-0.494141,39
-3.61152,-285.365854,-42.84,-0.491211,41
-3.53652,-369.230769,-57.24,-0.491211,39
-3.47052,-474.146341,-76.68,-0.492187,41
-3.40296,-600,-100.08,-0.493164,39
-3.33912,-724.5,-129.06,-0.491211,40
-3.28056,-832.5,-162.36,-0.490234,40
-3.2241,-864,-180,-0.492187,40
-3.15942,-816.585366,-180,-0.490234,41
-3.09216,-724.615385,101.34,-0.491211,39
-3.05796,-594,77.58,0.216797,40
-3.05718,-463.5,59.04,-0.740234,40
-2.86986,-369,44.28,-2.259766,40
-2.4387,-316.097561,31.32,-3.448242,41
-1.9494,-265.5,20.7,-4.505859,40
-1.46178,-216,12.06,-4.994141,40
-0.98424,-175.384615,5.22,-4.995117,39
-0.48516,-153.658537,-1.08,-2.998047,41
-0.0777,-139.5,-6.66,0.569336,40
-0.30786,-31.5,-7.92,4.155273,40
-0.78738,9,-7.56,4.817383,40
-1.26396,9.230769,-7.2,4.538086,39
-1.76556,-4.390244,-7.38,4.323242,41
-2.2557,-27,-8.46,4.443359,40
-2.74746,-54,-10.62,5.009766,40
-3.23778,-76.5,-13.68,5.008789,40
-3.69282,-99,-17.64,-0.492187,40
-3.65148,-226.153846,-26.46,-0.491211,39
-3.57048,-298.536585,-38.7,-0.490234,41
-3.5031,-383.076923,-53.64,-0.491211,39
-3.4323,-490.5,-73.26,-0.493164,40
-3.36456,-603,-97.38,-0.492187,40
-3.30096,-711,-125.82,-0.491211,40
-3.24234,-820.97561,-159.48,-0.492187,41
-3.18642,-863.076923,-180,-0.489258,39
-3.12456,-823.5,-180,-0.492187,40
-3.05556,-733.5,104.58,-0.492187,40
-3.0228,-612,80.1,0.255859,40
-3.03246,-478.536585,60.48,-0.537109,41
-2.88384,-383.076923,45.54,-2.140625,39
-2.46606,-333.658537,31.86,-3.363281,41
-1.97724,-283.5,20.52,-4.458984,40
-1.49994,-230.769231,11.52,-4.994141,39
-0.99966,-188.780488,3.78,-4.996094,41
-0.51228,-175.5,-3.24,-2.125977,40
-0.28446,-135,-8.64,1.995117,40
-0.70116,-18,-9.36,5.006836,40
-1.19076,-13.5,-9.9,5.000977,40
-1.68102,-22.5,-10.8,5.008789,40
-2.17056,-49.5,-12.78,5.009766,40
-2.66478,-85.5,-16.2,5.008789,40
-3.15654,-121.5,-21.06,5.009766,40
-3.60006,-161.538462,-27.36,-0.494141,39
-3.57276,-301.5,-39.42,-0.493164,40
-3.49158,-400.5,-55.44,-0.493164,40
-3.42744,-499.5,-75.42,-0.493164,40
-3.3585,-616.5,-100.08,-0.491211,40
-3.29562,-747,-129.96,-0.490234,40
-3.23892,-846,-163.8,-0.492187,40
-3.18162,-877.5,-180,-0.493164,40
-3.11748,-832.5,-180,-0.493164,40
-3.04722,-729,98.64,-0.492187,40
-3.01152,-597.073171,74.16,0.181641,41
-2.99682,-466.153846,55.98,-1.013672,39
-2.74374,-386.341463,40.14,-2.510742,41
-2.29674,-337.5,26.64,-3.802734,40
-1.80564,-288,15.12,-4.854492,40
-1.31892,-247.5,5.22,-4.995117,40
-0.8289,-225,-3.78,-2.949219,40
-0.5145,-193.5,-11.52,2.414062,40
-0.93294,-63,-14.04,5.007812,40
-1.42836,-76.5,-17.1,5.008789,40
-1.9158,-108,-21.42,5.007812,40
-2.41236,-153,-27.54,5.010742,40
-2.90388,-216,-36.18,5.008789,40
-3.40104,-292.5,-47.88,5.009766,40
-3.70434,-775.384615,-141.12,-0.491211,39
-3.64674,-855,-175.32,-0.491211,40
-3.5877,-868.5,-180,-0.490234,40
-3.52116,-805.5,-180,-0.491211,40
-3.44784,-693.658537,89.28,-0.491211,41
-3.37716,-558.461538,67.5,-0.491211,39
-3.30774,-441,49.86,-0.492187,40
-3.2406,-337.5,36.36,-0.491211,40
-3.17244,-261,25.92,-0.491211,40
-3.10698,-188.780488,18.18,-0.490234,41
-3.03108,-147.692308,12.42,-0.671875,39
-2.80524,-144.878049,6.48,-4.996094,41
-2.32344,-175.5,-0.54,-3.77832,40
-1.88388,-175.5,-7.56,0.25293,40
-2.07636,-54,-9.72,4.783203,40
-2.5443,-4.615385,-9.9,5.008789,39
-3.05208,-8.780488,-10.26,5.008789,41
-3.54192,-36,-11.7,5.007812,40
-3.72336,-405,-61.92,-0.491211,40
-3.65724,-503.076923,-81.54,-0.490234,39
-3.5916,-627.804878,-107.28,-0.490234,41
-3.53088,-747.692308,-136.44,-0.491211,39
-3.47322,-837,-169.92,-0.490234,40
-3.41484,-859.5,-180,-0.492187,40
-3.34962,-805.5,-180,-0.492187,40
-3.27876,-698.04878,94.86,-0.493164,41
-3.21186,-572.307692,72.54,-0.491211,39
-3.14136,-450,54.54,-0.489258,40
-3.07128,-337.5,41.04,-0.490234,40
-2.89002,-270,30.24,-3.707031,40
-2.40048,-250.243902,19.98,-4.598633,41
-1.90974,-207,11.7,-4.996094,40
-1.4346,-175.384615,4.86,-4.99707,39
-0.9342,-158.04878,-1.62,-2.782227,41
-0.5565,-135,-7.02,0.923828,40
-0.83418,-13.5,-7.56,4.383789,40
-1.32258,22.5,-6.66,4.553711,40
-1.79952,9.230769,-6.3,3.989258,39
-2.30442,0,-6.3,3.780273,41
-2.79456,-22.5,-7.2,3.787109,40
-3.28758,-36,-8.64,4.34375,40
-3.73476,-58.5,-10.98,-0.492187,40
-3.68286,-180,-18,-0.492187,39
-3.60492,-219.512195,-27,-0.490234,41
-3.53934,-276.923077,-37.8,-0.491211,39
-3.46854,-360,-52.56,-0.492187,41
-3.39894,-461.538462,-70.56,-0.492187,39
-3.33012,-575.121951,-94.14,-0.493164,41
-3.2688,-683.076923,-120.78,-0.489258,39
-3.21102,-796.5,-152.64,-0.492187,40
-3.1527,-851.707317,-180,-0.491211,41
-3.09378,-840,-180,-0.493164,39
-3.1065,-765,109.08,1.323242,40
-3.24864,-661.5,82.62,-0.423828,40
-3.16644,-531,61.38,-0.491211,40
-3.0957,-417.073171,44.28,-0.490234,41
-2.93238,-341.538462,30.96,-3.121094,39
-2.44662,-333.658537,17.28,-4.520508,41
-1.97154,-286.153846,6.12,-4.995117,39
-1.46646,-263.414634,-4.68,-3.460937,41
-1.17,-238.5,-14.22,3.005859,40
-1.61358,-112.5,-18.72,5.009766,40
-2.0988,-139.5,-24.3,5.008789,40
-2.59668,-175.5,-31.32,5.006836,40
-3.08934,-252,-41.4,5.009766,40
-3.5886,-337.5,-54.9,5.008789,40
-3.68172,-751.5,105.84,-0.491211,40
-3.6114,-630,80.64,-0.492187,40
-3.53922,-495,60.84,-0.491211,40
-3.46692,-377.560976,45.36,-0.492187,41
-3.39894,-290.769231,34.02,-0.492187,39
-3.32988,-216,25.38,-0.490234,40
-3.26844,-144,19.62,-0.491211,40
-3.20046,-94.5,15.84,-0.493164,40
-3.13116,-57.073171,13.5,-0.492187,41
-3.06786,-23.076923,12.6,-0.491211,39
-2.85912,-13.170732,12.06,-4.998047,41
-2.38488,-36,10.62,-4.99707,40
-1.90452,-18.461538,9.9,-4.995117,39
-1.41102,4.390244,10.08,-4.996094,41
-0.92118,36,11.52,-4.996094,40
-0.43788,67.5,14.22,-4.994141,40
0.04506,103.5,18.36,-4.995117,40
0.5226,144,24.12,-4.994141,40
1.0047,189,31.68,-4.789062,40
1.48524,261,42.12,-4.605469,40
1.96584,355.5,56.34,-3.780273,40
2.4447,450,74.34,-2.657227,40
2.89788,563.076923,96.3,-1.223633,39
3.08934,670.5,-180,0.514648,40
3.1068,772.682927,-180,-3.079102,41
3.44448,881.538462,-170.82,0.503906,39
3.38568,774,-139.86,0.504883,40
3.312,688.5,-112.32,0.503906,40
3.23778,571.5,-89.46,0.504883,40
3.16182,441,-71.82,0.504883,40
3.08868,315,-59.22,0.504883,40
2.95932,211.5,-50.76,2.243164,40
2.56704,139.5,-45.18,2.892578,40
2.0904,63,-42.66,3.329102,40
1.59678,-26.341463,-43.74,3.530273,41
1.11612,-117,-48.42,5.006836,40
0.63414,-216,-57.06,5.008789,40
0.14688,-324,-70.02,2.575195,40
-0.32586,-443.076923,-87.3,1.558594,39
-0.5463,-566.341463,-110.52,0.195312,41
-0.5907,-679.5,-137.7,0.832031,40
-0.74466,-774,-168.66,1.15332,40
-0.93102,-805.5,-180,1.384766,40
-1.14918,-769.5,-180,1.480469,40
-1.38924,-675,101.34,1.65332,40
-1.57332,-549,79.38,0.266602,40
-1.554,-427.5,62.28,-0.608398,40
-1.40028,-318.461538,49.86,-2.007812,39
-1.00788,-254.634146,39.42,-3.032227,41
-0.5331,-184.615385,32.22,-3.777344,39
-0.04974,-108,27.9,-4.354492,40
0.43014,-40.5,26.28,-4.667969,40
0.91128,18,27,-4.756836,40
1.40394,79.02439,30.24,-4.645508,41
1.87206,152.307692,36.18,-4.3125,39
2.35026,225,45.18,-3.726562,40
2.8263,319.5,57.96,-3.525391,40
3.2994,427.5,75.06,-2.513672,40
3.71508,540,97.2,0.506836,41
3.64638,655.384615,-180,0.558594,39
3.57882,765,-180,0.505859,40
3.5193,812.195122,-173.34,0.505859,41
3.45534,801,-141.3,0.505859,40
3.38532,720,-112.5,0.504883,40
3.31242,604.615385,-88.92,0.504883,39
3.23598,474.146341,-69.48,0.506836,41
3.1614,351,-55.44,0.505859,40
3.08994,243,-45.72,0.505859,40
2.9283,162,-39.24,3.264648,40
2.46594,121.5,-34.38,3.762695,40
1.98396,54,-32.22,4.132812,40
1.50408,-18,-32.94,4.310547,40
1.04742,-83.076923,-36.18,5.006836,39
0.55284,-166.829268,-43.02,5.007812,41
0.07794,-253.846154,-52.92,5.009766,39
-0.40848,-351,-66.96,2.915039,40
-0.9021,-472.5,-85.86,1.810547,40
-1.23234,-589.5,-109.44,0.317383,40
-1.27842,-698.04878,-138.06,0.808594,41
-1.42182,-789.230769,-168.84,1.077148,39
-1.59528,-819,-180,1.314453,40
-1.8024,-783,-180,1.419922,40
-2.03844,-680.487805,99.18,1.588867,41
-2.2203,-558,76.86,0.216797,40
-2.18766,-432,59.58,-0.808594,40
-1.98378,-342,45.9,-2.226562,40
-1.57008,-279,34.74,-3.34375,40
-1.08042,-211.5,26.28,-4.213867,40
-0.59196,-144,20.52,-4.897461,40
-0.1083,-90,16.92,-4.994141,40
0.3711,-49.5,14.94,-4.99707,40
0.85092,-13.5,14.4,-4.996094,40
1.33182,27,15.48,-4.99707,40
1.81044,63,18,-4.996094,40
2.28864,103.5,22.14,-4.996094,40
2.76486,157.5,28.44,-4.996094,40
3.23514,211.5,36.9,-4.404297,40
3.66348,281.538462,47.88,0.504883,39
3.65448,443.414634,66.06,0.504883,41
3.57684,567.692308,88.2,0.505859,39
3.51084,697.5,-180,0.504883,40
3.4494,810,-180,0.504883,40
3.39288,877.5,-176.4,0.503906,40
3.3297,864.878049,-140.94,0.504883,41
3.2613,780,-110.52,0.504883,39
3.1848,657,-84.24,0.505859,40
3.10866,531,-63,0.504883,40
3.0276,409.5,-46.62,0.689453,40
2.83578,329.268293,-33.12,3.166992,41
2.38194,313.846154,-20.88,4.189453,39
1.89846,270,-10.08,5.007812,40
1.40406,245.853659,0,5.008789,41
0.93624,234,9.36,-0.171875,40
0.9954,153,15.48,-4.995117,40
1.46448,94.5,19.26,-4.995117,40
1.94442,126,24.3,-4.99707,40
2.42436,184.5,31.68,-4.791992,40
2.9022,256.5,41.94,-4.599609,40
3.37398,337.5,55.44,-3.792969,40
3.5478,869.268293,-168.48,0.504883,41
3.48588,844.615385,-135.54,0.505859,39
3.41484,756,-105.3,0.506836,40
3.3411,634.5,-79.92,0.505859,40
3.26538,495,-60.12,0.504883,40
3.18936,386.341463,-44.28,0.504883,41
3.11808,295.384615,-32.76,0.503906,39
2.98602,238.5,-23.22,2.429687,40
2.56386,229.5,-14.04,4.946289,40
2.08188,216,-5.4,5.006836,40
1.59114,201.95122,2.88,3.09082,41
1.16256,203.076923,10.8,-1.870117,39
1.41894,76.5,13.86,-4.99707,40
1.90656,52.682927,16.02,-4.996094,41
